             r1x                 r1y                 r2x                 r2y                 r3x                 r3y                   t    
         -1.05472013         -0.14331095          0.84955923         -0.13850741          0.20516090          0.28181837          6.05000000
         -1.05398114         -0.13831929          0.85712616         -0.13417204          0.19685498          0.27249132          6.06000000
         -1.05315996         -0.13330956          0.86452414         -0.12974951          0.18863582          0.26305906          6.07000000
         -1.05225552         -0.12828189          0.87175347         -0.12524479          0.18050205          0.25352668          6.08000000
         -1.05126670         -0.12323642          0.87881464         -0.12066277          0.17245206          0.24389918          6.09000000
         -1.05019236         -0.11817330          0.88570835         -0.11600818          0.16448401          0.23418148          6.10000000
         -1.04903128         -0.11309275          0.89243544         -0.11128567          0.15659584          0.22437841          6.11000000
         -1.04778224         -0.10799497          0.89899693         -0.10649972          0.14878531          0.21449469          6.12000000
         -1.04644394         -0.10288023          0.90539397         -0.10165470          0.14104997          0.20453493          6.13000000
         -1.04501504         -0.09774883          0.91162785         -0.09675484          0.13338720          0.19450366          6.14000000
         -1.04349418         -0.09260108          0.91769998         -0.09180421          0.12579420          0.18440529          6.15000000
         -1.04187992         -0.08743736          0.92361188         -0.08680677          0.11826804          0.17424412          6.16000000
         -1.04017081         -0.08225808          0.92936518         -0.08176629          0.11080563          0.16402437          6.17000000
         -1.03836533         -0.07706369          0.93496159         -0.07668644          0.10340374          0.15375014          6.18000000
         -1.03646193         -0.07185470          0.94040291         -0.07157072          0.09605902          0.14342542          6.19000000
         -1.03445902         -0.06663166          0.94569098         -0.06642249          0.08876804          0.13305415          6.20000000
         -1.03235495         -0.06139518          0.95082774         -0.06124496          0.08152721          0.12264013          6.21000000
         -1.03014804         -0.05614590          0.95581515         -0.05604120          0.07433289          0.11218710          6.22000000
         -1.02783658         -0.05088456          0.96065524         -0.05081416          0.06718134          0.10169872          6.23000000
         -1.02541879         -0.04561194          0.96535006         -0.04556662          0.06006874          0.09117856          6.24000000
         -1.02289289         -0.04032887          0.96990168         -0.04030126          0.05299120          0.08063013          6.25000000
         -1.02025702         -0.03503628          0.97431222         -0.03502060          0.04594480          0.07005688          6.26000000
         -1.01750931         -0.02973515          0.97858379         -0.02972705          0.03892552          0.05946219          6.27000000
         -1.01464785         -0.02442654          0.98271852         -0.02442288          0.03192933          0.04884941          6.28000000
         -1.01167069         -0.01911159          0.98671854         -0.01911025          0.02495214          0.03822183          6.29000000
         -1.00857585         -0.01379152          0.99058599         -0.01379120          0.01798986          0.02758271          6.30000000
         -1.00536133         -0.00846765          0.99432299         -0.00846765          0.01103834          0.01693530          6.31000000
         -1.00202509         -0.00314137          0.99793165         -0.00314143          0.00409344          0.00628279          6.32000000
