             r1x                 r1y                 r2x                 r2y                 r3x                 r3y                   t    
          0.99712437          0.07578259         -1.25134497         -0.09510363         -2.73715250         -0.20802674          8.79000000
          0.99684030          0.07943190         -1.25098848         -0.09968335         -2.73637272         -0.21804426          8.80000000
          0.99654287          0.08308015         -1.25061522         -0.10426173         -2.73555627         -0.22805886          8.81000000
          0.99623209          0.08672728         -1.25022521         -0.10883871         -2.73470317         -0.23807041          8.82000000
          0.99590797          0.09037325         -1.24981845         -0.11341423         -2.73381343         -0.24807876          8.83000000
          0.99557050          0.09401801         -1.24939494         -0.11798823         -2.73288706         -0.25808379          8.84000000
          0.99521969          0.09766151         -1.24895469         -0.12256066         -2.73192408         -0.26808537          8.85000000
          0.99485555          0.10130370         -1.24849771         -0.12713144         -2.73092449         -0.27808335          8.86000000
          0.99447808          0.10494453         -1.24802400         -0.13170051         -2.72988832         -0.28807760          8.87000000
          0.99408729          0.10858396         -1.24753357         -0.13626783         -2.72881557         -0.29806800          8.88000000
          0.99368317          0.11222193         -1.24702643         -0.14083331         -2.72770626         -0.30805440          8.89000000
          0.99326574          0.11585840         -1.24650258         -0.14539691         -2.72656040         -0.31803667          8.90000000
          0.99283501          0.11949331         -1.24596203         -0.14995856         -2.72537801         -0.32801469          8.91000000
          0.99239097          0.12312663         -1.24540478         -0.15451821         -2.72415911         -0.33798831          8.92000000
          0.99193364          0.12675829         -1.24483085         -0.15907578         -2.72290370         -0.34795740          8.93000000
          0.99146301          0.13038826         -1.24424024         -0.16363122         -2.72161182         -0.35792183          8.94000000
          0.99097911          0.13401648         -1.24363296         -0.16818447         -2.72028347         -0.36788146          8.95000000
          0.99048192          0.13764291         -1.24300901         -0.17273546         -2.71891868         -0.37783616          8.96000000
          0.98997147          0.14126749         -1.24236841         -0.17728415         -2.71751745         -0.38778580          8.97000000
          0.98944775          0.14489018         -1.24171117         -0.18183045         -2.71607982         -0.39773025          8.98000000
          0.98891077          0.14851092         -1.24103729         -0.18637432         -2.71460579         -0.40766937          8.99000000
          0.98836055          0.15212968         -1.24034678         -0.19091569         -2.71309540         -0.41760302          9.00000000
          0.98779708          0.15574640         -1.23963966         -0.19545451         -2.71154865         -0.42753108          9.01000000
          0.98722038          0.15936103         -1.23891592         -0.19999070         -2.70996558         -0.43745341          9.02000000
          0.98663045          0.16297353         -1.23817559         -0.20452422         -2.70834619         -0.44736989          9.03000000
          0.98602730          0.16658384         -1.23741867         -0.20905500         -2.70669052         -0.45728036          9.04000000
          0.98541094          0.17019192         -1.23664517         -0.21358297         -2.70499859         -0.46718471          9.05000000
          0.98478138          0.17379772         -1.23585509         -0.21810809         -2.70327041         -0.47708280          9.06000000
          0.98413862          0.17740120         -1.23504847         -0.22263028         -2.70150602         -0.48697450          9.07000000
          0.98348268          0.18100229         -1.23422529         -0.22714948         -2.69970543         -0.49685968          9.08000000
          0.98281356          0.18460096         -1.23338558         -0.23166565         -2.69786866         -0.50673819          9.09000000
          0.98213127          0.18819716         -1.23252934         -0.23617871         -2.69599575         -0.51660992          9.10000000
          0.98143583          0.19179083         -1.23165659         -0.24068861         -2.69408672         -0.52647473          9.11000000
          0.98072723          0.19538194         -1.23076733         -0.24519528         -2.69214160         -0.53633248          9.12000000
          0.98000550          0.19897043         -1.22986159         -0.24969867         -2.69016040         -0.54618305          9.13000000
          0.97927063          0.20255625         -1.22893937         -0.25419871         -2.68814316         -0.55602630          9.14000000
          0.97852265          0.20613936         -1.22800068         -0.25869534         -2.68608991         -0.56586209          9.15000000
          0.97776155          0.20971971         -1.22704554         -0.26318851         -2.68400067         -0.57569031          9.16000000
          0.97698736          0.21329724         -1.22607396         -0.26767816         -2.68187546         -0.58551082          9.17000000
          0.97620007          0.21687192         -1.22508596         -0.27216421         -2.67971433         -0.59532348          9.18000000
          0.97539971          0.22044370         -1.22408154         -0.27664662         -2.67751729         -0.60512816          9.19000000
          0.97458627          0.22401252         -1.22306071         -0.28112533         -2.67528437         -0.61492474          9.20000000
          0.97375978          0.22757834         -1.22202351         -0.28560027         -2.67301562         -0.62471307          9.21000000
          0.97292024          0.23114110         -1.22096993         -0.29007138         -2.67071105         -0.63449304          9.22000000
          0.97206767          0.23470078         -1.21989999         -0.29453860         -2.66837069         -0.64426451          9.23000000
          0.97120207          0.23825731         -1.21881370         -0.29900188         -2.66599459         -0.65402734          9.24000000
          0.97032346          0.24181064         -1.21771109         -0.30346115         -2.66358276         -0.66378141          9.25000000
          0.96943185          0.24536074         -1.21659216         -0.30791636         -2.66113525         -0.67352659          9.26000000
          0.96852725          0.24890755         -1.21545693         -0.31236744         -2.65865209         -0.68326274          9.27000000
          0.96760968          0.25245102         -1.21430542         -0.31681433         -2.65613330         -0.69298974          9.28000000
          0.96667914          0.25599111         -1.21313763         -0.32125698         -2.65357893         -0.70270746          9.29000000
          0.96573565          0.25952777         -1.21195360         -0.32569533         -2.65098900         -0.71241575          9.30000000
          0.96477922          0.26306096         -1.21075332         -0.33012931         -2.64836356         -0.72211451          9.31000000
          0.96380986          0.26659062         -1.20953683         -0.33455887         -2.64570263         -0.73180359          9.32000000
          0.96282759          0.27011670         -1.20830412         -0.33898395         -2.64300625         -0.74148286          9.33000000
          0.96183242          0.27363917         -1.20705523         -0.34340449         -2.64027447         -0.75115220          9.34000000
          0.96082437          0.27715798         -1.20579017         -0.34782042         -2.63750731         -0.76081148          9.35000000
          0.95980344          0.28067307         -1.20450895         -0.35223170         -2.63470481         -0.77046056          9.36000000
          0.95876965          0.28418439         -1.20321159         -0.35663825         -2.63186701         -0.78009932          9.37000000
          0.95772301          0.28769192         -1.20189811         -0.36104003         -2.62899394         -0.78972763          9.38000000
          0.95666355          0.29119558         -1.20056853         -0.36543697         -2.62608566         -0.79934536          9.39000000
          0.95559126          0.29469535         -1.19922287         -0.36982901         -2.62314219         -0.80895237          9.40000000
          0.95450618          0.29819116         -1.19786113         -0.37421610         -2.62016357         -0.81854855          9.41000000
          0.95340830          0.30168299         -1.19648335         -0.37859817         -2.61714985         -0.82813377          9.42000000
          0.95229765          0.30517077         -1.19508954         -0.38297518         -2.61410107         -0.83770788          9.43000000
          0.95117424          0.30865446         -1.19367971         -0.38734705         -2.61101726         -0.84727077          9.44000000
          0.95003809          0.31213401         -1.19225389         -0.39171373         -2.60789846         -0.85682231          9.45000000
          0.94888921          0.31560939         -1.19081210         -0.39607516         -2.60474473         -0.86636238          9.46000000
          0.94772761          0.31908053         -1.18935435         -0.40043129         -2.60155610         -0.87589083          9.47000000
          0.94655332          0.32254740         -1.18788067         -0.40478205         -2.59833261         -0.88540755          9.48000000
          0.94536634          0.32600995         -1.18639107         -0.40912739         -2.59507431         -0.89491240          9.49000000
          0.94416670          0.32946813         -1.18488558         -0.41346724         -2.59178124         -0.90440527          9.50000000
          0.94295441          0.33292189         -1.18336421         -0.41780156         -2.58845344         -0.91388601          9.51000000
          0.94172949          0.33637120         -1.18182698         -0.42213028         -2.58509097         -0.92335452          9.52000000
          0.94049195          0.33981600         -1.18027393         -0.42645334         -2.58169385         -0.93281065          9.53000000
          0.93924180          0.34325624         -1.17870505         -0.43077069         -2.57826215         -0.94225428          9.54000000
          0.93797907          0.34669189         -1.17712039         -0.43508227         -2.57479591         -0.95168529          9.55000000
          0.93670378          0.35012289         -1.17551996         -0.43938802         -2.57129516         -0.96110355          9.56000000
          0.93541594          0.35354920         -1.17390377         -0.44368788         -2.56775997         -0.97050893          9.57000000
          0.93411556          0.35697078         -1.17227186         -0.44798180         -2.56419037         -0.97990131          9.58000000
          0.93280267          0.36038757         -1.17062424         -0.45226971         -2.56058642         -0.98928056          9.59000000
          0.93147727          0.36379953         -1.16896093         -0.45655157         -2.55694816         -0.99864656          9.60000000
          0.93013940          0.36720662         -1.16728197         -0.46082731         -2.55327565         -1.00799917          9.61000000
          0.92878907          0.37060879         -1.16558736         -0.46509687         -2.54956892         -1.01733828          9.62000000
          0.92742629          0.37400599         -1.16387714         -0.46936020         -2.54582803         -1.02666376          9.63000000
          0.92605109          0.37739818         -1.16215133         -0.47361725         -2.54205304         -1.03597549          9.64000000
          0.92466348          0.38078532         -1.16040994         -0.47786795         -2.53824398         -1.04527333          9.65000000
          0.92326348          0.38416735         -1.15865301         -0.48211224         -2.53440092         -1.05455717          9.66000000
          0.92185111          0.38754424         -1.15688055         -0.48635008         -2.53052390         -1.06382688          9.67000000
          0.92042639          0.39091593         -1.15509259         -0.49058140         -2.52661298         -1.07308234          9.68000000
          0.91898934          0.39428239         -1.15328916         -0.49480615         -2.52266820         -1.08232342          9.69000000
          0.91753998          0.39764357         -1.15147028         -0.49902426         -2.51868963         -1.09154999          9.70000000
          0.91607832          0.40099941         -1.14963596         -0.50323570         -2.51467731         -1.10076195          9.71000000
          0.91460439          0.40434989         -1.14778625         -0.50744039         -2.51063130         -1.10995915          9.72000000
          0.91311820          0.40769494         -1.14592115         -0.51163828         -2.50655165         -1.11914149          9.73000000
          0.91161978          0.41103454         -1.14404071         -0.51582931         -2.50243842         -1.12830883          9.74000000
          0.91010915          0.41436862         -1.14214493         -0.52001344         -2.49829166         -1.13746105          9.75000000
          0.90858632          0.41769716         -1.14023385         -0.52419060         -2.49411142         -1.14659803          9.76000000
          0.90705132          0.42102010         -1.13830750         -0.52836073         -2.48989777         -1.15571965          9.77000000
          0.90550416          0.42433739         -1.13636589         -0.53252379         -2.48565076         -1.16482579          9.78000000
          0.90394488          0.42764901         -1.13440906         -0.53667971         -2.48137045         -1.17391632          9.79000000
          0.90237348          0.43095489         -1.13243703         -0.54082844         -2.47705689         -1.18299112          9.80000000
          0.90078999          0.43425500         -1.13044983         -0.54496992         -2.47271014         -1.19205007          9.81000000
          0.89919444          0.43754929         -1.12844748         -0.54910410         -2.46833027         -1.20109305          9.82000000
          0.89758683          0.44083772         -1.12643001         -0.55323093         -2.46391732         -1.21011994          9.83000000
          0.89596720          0.44412024         -1.12439745         -0.55735034         -2.45947136         -1.21913061          9.84000000
          0.89433557          0.44739681         -1.12234983         -0.56146229         -2.45499245         -1.22812495          9.85000000
          0.89269195          0.45066739         -1.12028716         -0.56556671         -2.45048064         -1.23710283          9.86000000
          0.89103638          0.45393193         -1.11820949         -0.56966356         -2.44593601         -1.24606415          9.87000000
          0.88936886          0.45719038         -1.11611684         -0.57375277         -2.44135860         -1.25500876          9.88000000
          0.88768943          0.46044271         -1.11400923         -0.57783429         -2.43674849         -1.26393656          9.89000000
          0.88599810          0.46368888         -1.11188670         -0.58190808         -2.43210572         -1.27284743          9.90000000
          0.88429491          0.46692883         -1.10974927         -0.58597407         -2.42743037         -1.28174124          9.91000000
          0.88257987          0.47016252         -1.10759697         -0.59003220         -2.42272250         -1.29061788          9.92000000
          0.88085300          0.47338992         -1.10542983         -0.59408243         -2.41798216         -1.29947723          9.93000000
          0.87911433          0.47661097         -1.10324788         -0.59812471         -2.41320943         -1.30831916          9.94000000
          0.87736388          0.47982563         -1.10105115         -0.60215896         -2.40840437         -1.31714357          9.95000000
          0.87560168          0.48303387         -1.09883966         -0.60618515         -2.40356704         -1.32595033          9.96000000
          0.87382774          0.48623564         -1.09661346         -0.61020322         -2.39869751         -1.33473933          9.97000000
          0.87204210          0.48943089         -1.09437256         -0.61421311         -2.39379583         -1.34351044          9.98000000
          0.87024477          0.49261958         -1.09211700         -0.61821478         -2.38886209         -1.35226355          9.99000000
          0.86843579          0.49580168         -1.08984681         -0.62220816         -2.38389634         -1.36099854         10.00000000
          0.86661516          0.49897713         -1.08756201         -0.62619320         -2.37889865         -1.36971530         10.01000000
          0.86478293          0.50214589         -1.08526264         -0.63016986         -2.37386908         -1.37841371         10.02000000
          0.86293911          0.50530793         -1.08294874         -0.63413807         -2.36880771         -1.38709365         10.03000000
          0.86108373          0.50846320         -1.08062032         -0.63809778         -2.36371461         -1.39575500         10.04000000
          0.85921681          0.51161165         -1.07827743         -0.64204895         -2.35858983         -1.40439766         10.05000000
          0.85733839          0.51475325         -1.07592009         -0.64599151         -2.35343346         -1.41302150         10.06000000
          0.85544847          0.51788796         -1.07354833         -0.64992542         -2.34824555         -1.42162640         10.07000000
          0.85354709          0.52101572         -1.07116219         -0.65385062         -2.34302618         -1.43021226         10.08000000
          0.85163428          0.52413650         -1.06876170         -0.65776706         -2.33777541         -1.43877896         10.09000000
          0.84971005          0.52725027         -1.06634688         -0.66167469         -2.33249333         -1.44732638         10.10000000
          0.84777444          0.53035696         -1.06391779         -0.66557345         -2.32717999         -1.45585440         10.11000000
          0.84582748          0.53345656         -1.06147443         -0.66946329         -2.32183548         -1.46436293         10.12000000
          0.84386918          0.53654900         -1.05901686         -0.67334417         -2.31645985         -1.47285183         10.13000000
          0.84189957          0.53963426         -1.05654509         -0.67721602         -2.31105319         -1.48132100         10.14000000
          0.83991869          0.54271228         -1.05405918         -0.68107880         -2.30561557         -1.48977032         10.15000000
          0.83792655          0.54578304         -1.05155913         -0.68493245         -2.30014705         -1.49819968         10.16000000
          0.83592318          0.54884648         -1.04904500         -0.68877693         -2.29464772         -1.50660897         10.17000000
          0.83390861          0.55190257         -1.04651682         -0.69261218         -2.28911764         -1.51499807         10.18000000
          0.83188288          0.55495126         -1.04397461         -0.69643815         -2.28355690         -1.52336688         10.19000000
          0.82984599          0.55799252         -1.04141841         -0.70025479         -2.27796555         -1.53171527         10.20000000
          0.82779799          0.56102630         -1.03884827         -0.70406205         -2.27234369         -1.54004315         10.21000000
          0.82573890          0.56405256         -1.03626420         -0.70785987         -2.26669138         -1.54835038         10.22000000
          0.82366874          0.56707127         -1.03366625         -0.71164821         -2.26100871         -1.55663688         10.23000000
          0.82158755          0.57008238         -1.03105445         -0.71542702         -2.25529574         -1.56490251         10.24000000
          0.81949535          0.57308586         -1.02842884         -0.71919624         -2.24955255         -1.57314719         10.25000000
          0.81739217          0.57608165         -1.02578944         -0.72295582         -2.24377922         -1.58137078         10.26000000
          0.81527803          0.57906973         -1.02313631         -0.72670572         -2.23797583         -1.58957319         10.27000000
          0.81315298          0.58205004         -1.02046946         -0.73044588         -2.23214246         -1.59775429         10.28000000
          0.81101703          0.58502256         -1.01778894         -0.73417625         -2.22627917         -1.60591400         10.29000000
          0.80887021          0.58798724         -1.01509479         -0.73789679         -2.22038606         -1.61405218         10.30000000
          0.80671256          0.59094405         -1.01238704         -0.74160744         -2.21446321         -1.62216874         10.31000000
          0.80454410          0.59389293         -1.00966572         -0.74530815         -2.20851068         -1.63026357         10.32000000
          0.80236486          0.59683386         -1.00693087         -0.74899888         -2.20252856         -1.63833655         10.33000000
          0.80017487          0.59976679         -1.00418254         -0.75267958         -2.19651693         -1.64638758         10.34000000
          0.79797415          0.60269169         -1.00142074         -0.75635019         -2.19047588         -1.65441656         10.35000000
          0.79576275          0.60560851         -0.99864554         -0.76001066         -2.18440547         -1.66242337         10.36000000
          0.79354069          0.60851722         -0.99585695         -0.76366096         -2.17830580         -1.67040790         10.37000000
          0.79130799          0.61141777         -0.99305502         -0.76730102         -2.17217694         -1.67837005         10.38000000
          0.78906469          0.61431013         -0.99023978         -0.77093080         -2.16601898         -1.68630972         10.39000000
          0.78681082          0.61719426         -0.98741128         -0.77455025         -2.15983200         -1.69422680         10.40000000
          0.78454641          0.62007013         -0.98456955         -0.77815933         -2.15361608         -1.70212117         10.41000000
          0.78227148          0.62293768         -0.98171462         -0.78175797         -2.14737130         -1.70999274         10.42000000
          0.77998608          0.62579689         -0.97884654         -0.78534615         -2.14109776         -1.71784140         10.43000000
          0.77769022          0.62864771         -0.97596535         -0.78892380         -2.13479553         -1.72566704         10.44000000
          0.77538394          0.63149011         -0.97307108         -0.79249088         -2.12846469         -1.73346956         10.45000000
          0.77306728          0.63432405         -0.97016378         -0.79604735         -2.12210534         -1.74124886         10.46000000
          0.77074026          0.63714949         -0.96724347         -0.79959315         -2.11571756         -1.74900483         10.47000000
          0.76840291          0.63996640         -0.96431021         -0.80312823         -2.10930143         -1.75673736         10.48000000
          0.76605527          0.64277473         -0.96136403         -0.80665256         -2.10285704         -1.76444636         10.49000000
          0.76369736          0.64557445         -0.95840497         -0.81016608         -2.09638447         -1.77213171         10.50000000
          0.76132922          0.64836552         -0.95543306         -0.81366874         -2.08988382         -1.77979332         10.51000000
          0.75895088          0.65114790         -0.95244836         -0.81716050         -2.08335517         -1.78743109         10.52000000
          0.75656237          0.65392156         -0.94945089         -0.82064131         -2.07679860         -1.79504491         10.53000000
          0.75416373          0.65668645         -0.94644070         -0.82411113         -2.07021421         -1.80263468         10.54000000
          0.75175498          0.65944255         -0.94341783         -0.82756991         -2.06360208         -1.81020029         10.55000000
          0.74933616          0.66218981         -0.94038233         -0.83101759         -2.05696230         -1.81774166         10.56000000
          0.74690730          0.66492820         -0.93733422         -0.83445415         -2.05029497         -1.82525867         10.57000000
          0.74446843          0.66765769         -0.93427355         -0.83787952         -2.04360016         -1.83275122         10.58000000
          0.74201958          0.67037822         -0.93120037         -0.84129367         -2.03687797         -1.84021922         10.59000000
          0.73956080          0.67308978         -0.92811471         -0.84469655         -2.03012849         -1.84766256         10.60000000
          0.73709211          0.67579231         -0.92501661         -0.84808811         -2.02335181         -1.85508115         10.61000000
          0.73461354          0.67848580         -0.92190613         -0.85146830         -2.01654803         -1.86247488         10.62000000
          0.73212513          0.68117019         -0.91878329         -0.85483709         -2.00971722         -1.86984366         10.63000000
          0.72962691          0.68384545         -0.91564814         -0.85819443         -2.00285949         -1.87718738         10.64000000
          0.72711891          0.68651156         -0.91250072         -0.86154026         -1.99597492         -1.88450596         10.65000000
          0.72460117          0.68916846         -0.90934107         -0.86487456         -1.98906362         -1.89179929         10.66000000
          0.72207373          0.69181613         -0.90616925         -0.86819726         -1.98212566         -1.89906727         10.67000000
          0.71953661          0.69445454         -0.90298528         -0.87150834         -1.97516114         -1.90630980         10.68000000
          0.71698984          0.69708363         -0.89978921         -0.87480773         -1.96817016         -1.91352680         10.69000000
          0.71443348          0.69970339         -0.89658109         -0.87809541         -1.96115282         -1.92071816         10.70000000
          0.71186754          0.70231378         -0.89336095         -0.88137132         -1.95410919         -1.92788378         10.71000000
          0.70929206          0.70491475         -0.89012885         -0.88463542         -1.94703939         -1.93502357         10.72000000
          0.70670708          0.70750628         -0.88688482         -0.88788767         -1.93994349         -1.94213744         10.73000000
          0.70411263          0.71008833         -0.88362891         -0.89112803         -1.93282161         -1.94922529         10.74000000
          0.70150875          0.71266087         -0.88036116         -0.89435644         -1.92567383         -1.95628702         10.75000000
          0.69889546          0.71522385         -0.87708161         -0.89757287         -1.91850025         -1.96332254         10.76000000
          0.69627282          0.71777726         -0.87379031         -0.90077728         -1.91130096         -1.97033175         10.77000000
          0.69364084          0.72032105         -0.87048731         -0.90396962         -1.90407607         -1.97731457         10.78000000
          0.69099958          0.72285518         -0.86717264         -0.90714984         -1.89682566         -1.98427089         10.79000000
          0.68834905          0.72537964         -0.86384635         -0.91031792         -1.88954985         -1.99120063         10.80000000
          0.68568930          0.72789437         -0.86050849         -0.91347379         -1.88224871         -1.99810369         10.81000000
          0.68302036          0.73039935         -0.85715910         -0.91661743         -1.87492236         -2.00497998         10.82000000
          0.68034228          0.73289455         -0.85379823         -0.91974878         -1.86757088         -2.01182940         10.83000000
          0.67765507          0.73537992         -0.85042591         -0.92286782         -1.86019439         -2.01865187         10.84000000
          0.67495879          0.73785545         -0.84704220         -0.92597448         -1.85279297         -2.02544730         10.85000000
          0.67225347          0.74032108         -0.84364715         -0.92906874         -1.84536673         -2.03221558         10.86000000
          0.66953914          0.74277680         -0.84024079         -0.93215056         -1.83791576         -2.03895664         10.87000000
          0.66681583          0.74522257         -0.83682317         -0.93521988         -1.83044017         -2.04567039         10.88000000
          0.66408360          0.74765835         -0.83339434         -0.93827668         -1.82294005         -2.05235672         10.89000000
          0.66134246          0.75008411         -0.82995435         -0.94132090         -1.81541551         -2.05901555         10.90000000
          0.65859247          0.75249983         -0.82650323         -0.94435251         -1.80786664         -2.06564680         10.91000000
          0.65583365          0.75490546         -0.82304104         -0.94737147         -1.80029356         -2.07225037         10.92000000
          0.65306604          0.75730098         -0.81956783         -0.95037774         -1.79269635         -2.07882618         10.93000000
          0.65028969          0.75968635         -0.81608363         -0.95337127         -1.78507513         -2.08537414         10.94000000
          0.64750462          0.76206155         -0.81258850         -0.95635203         -1.77742998         -2.09189415         10.95000000
          0.64471088          0.76442653         -0.80908248         -0.95931997         -1.76976103         -2.09838614         10.96000000
          0.64190850          0.76678127         -0.80556562         -0.96227507         -1.76206836         -2.10485001         10.97000000
          0.63909751          0.76912574         -0.80203797         -0.96521727         -1.75435208         -2.11128569         10.98000000
          0.63627797          0.77145990         -0.79849957         -0.96814653         -1.74661230         -2.11769307         10.99000000
          0.63344990          0.77378373         -0.79495048         -0.97106283         -1.73884912         -2.12407208         11.00000000
          0.63061334          0.77609719         -0.79139073         -0.97396612         -1.73106264         -2.13042264         11.01000000
          0.62776834          0.77840025         -0.78782038         -0.97685635         -1.72325297         -2.13674465         11.02000000
          0.62491492          0.78069288         -0.78423948         -0.97973350         -1.71542020         -2.14303803         11.03000000
          0.62205313          0.78297506         -0.78064807         -0.98259752         -1.70756446         -2.14930270         11.04000000
          0.61918301          0.78524674         -0.77704620         -0.98544838         -1.69968584         -2.15553857         11.05000000
          0.61630459          0.78750790         -0.77343391         -0.98828604         -1.69178444         -2.16174556         11.06000000
          0.61341791          0.78975851         -0.76981127         -0.99111045         -1.68386038         -2.16792359         11.07000000
          0.61052302          0.79199854         -0.76617831         -0.99392158         -1.67591375         -2.17407257         11.08000000
          0.60761994          0.79422796         -0.76253509         -0.99671940         -1.66794468         -2.18019242         11.09000000
          0.60470872          0.79644673         -0.75888165         -0.99950386         -1.65995325         -2.18628306         11.10000000
          0.60178941          0.79865484         -0.75521804         -1.00227493         -1.65193959         -2.19234441         11.11000000
          0.59886202          0.80085224         -0.75154431         -1.00503258         -1.64390379         -2.19837639         11.12000000
          0.59592662          0.80303892         -0.74786051         -1.00777675         -1.63584596         -2.20437891         11.13000000
          0.59298323          0.80521483         -0.74416670         -1.01050743         -1.62776622         -2.21035190         11.14000000
          0.59003190          0.80737996         -0.74046291         -1.01322456         -1.61966467         -2.21629528         11.15000000
          0.58707266          0.80953427         -0.73674920         -1.01592813         -1.61154142         -2.22220896         11.16000000
          0.58410555          0.81167774         -0.73302563         -1.01861807         -1.60339658         -2.22809286         11.17000000
          0.58113062          0.81381032         -0.72929223         -1.02129438         -1.59523026         -2.23394692         11.18000000
          0.57814790          0.81593201         -0.72554905         -1.02395699         -1.58704256         -2.23977104         11.19000000
          0.57515744          0.81804276         -0.72179616         -1.02660589         -1.57883360         -2.24556515         11.20000000
          0.57215927          0.82014256         -0.71803360         -1.02924104         -1.57060348         -2.25132918         11.21000000
          0.56915344          0.82223136         -0.71426142         -1.03186239         -1.56235232         -2.25706304         11.22000000
          0.56613997          0.82430915         -0.71047967         -1.03446992         -1.55408023         -2.26276667         11.23000000
          0.56311893          0.82637589         -0.70668839         -1.03706359         -1.54578732         -2.26843997         11.24000000
          0.56009034          0.82843156         -0.70288765         -1.03964337         -1.53747370         -2.27408289         11.25000000
          0.55705424          0.83047614         -0.69907750         -1.04220921         -1.52913948         -2.27969533         11.26000000
          0.55401068          0.83250958         -0.69525797         -1.04476109         -1.52078477         -2.28527723         11.27000000
          0.55095970          0.83453187         -0.69142913         -1.04729898         -1.51240968         -2.29082852         11.28000000
          0.54790134          0.83654298         -0.68759103         -1.04982283         -1.50401433         -2.29634911         11.29000000
          0.54483564          0.83854289         -0.68374372         -1.05233262         -1.49559883         -2.30183893         11.30000000
          0.54176263          0.84053155         -0.67988724         -1.05482830         -1.48716329         -2.30729791         11.31000000
          0.53868237          0.84250896         -0.67602165         -1.05730986         -1.47870783         -2.31272598         11.32000000
          0.53559489          0.84447508         -0.67214701         -1.05977725         -1.47023255         -2.31812306         11.33000000
          0.53250024          0.84642988         -0.66826336         -1.06223043         -1.46173758         -2.32348909         11.34000000
          0.52939845          0.84837335         -0.66437076         -1.06466939         -1.45322302         -2.32882398         11.35000000
          0.52628956          0.85030544         -0.66046926         -1.06709409         -1.44468899         -2.33412768         11.36000000
          0.52317363          0.85222614         -0.65655891         -1.06950448         -1.43613561         -2.33940009         11.37000000
          0.52005068          0.85413543         -0.65263976         -1.07190055         -1.42756298         -2.34464117         11.38000000
          0.51692077          0.85603327         -0.64871186         -1.07428225         -1.41897123         -2.34985083         11.39000000
          0.51378394          0.85791964         -0.64477528         -1.07664956         -1.41036046         -2.35502901         11.40000000
          0.51064021          0.85979452         -0.64083006         -1.07900245         -1.40173080         -2.36017563         11.41000000
          0.50748965          0.86165788         -0.63687625         -1.08134088         -1.39308236         -2.36529064         11.42000000
          0.50433229          0.86350969         -0.63291391         -1.08366482         -1.38441525         -2.37037395         11.43000000
          0.50116817          0.86534994         -0.62894308         -1.08597425         -1.37572960         -2.37542550         11.44000000
          0.49799734          0.86717859         -0.62496383         -1.08826912         -1.36702551         -2.38044523         11.45000000
          0.49481983          0.86899562         -0.62097621         -1.09054941         -1.35830311         -2.38543306         11.46000000
          0.49163569          0.87080101         -0.61698027         -1.09281509         -1.34956250         -2.39038894         11.47000000
          0.48844497          0.87259473         -0.61297606         -1.09506613         -1.34080382         -2.39531278         11.48000000
          0.48524770          0.87437676         -0.60896364         -1.09730250         -1.33202717         -2.40020454         11.49000000
          0.48204393          0.87614708         -0.60494306         -1.09952416         -1.32323268         -2.40506413         11.50000000
          0.47883371          0.87790565         -0.60091438         -1.10173110         -1.31442045         -2.40989150         11.51000000
          0.47561707          0.87965247         -0.59687764         -1.10392327         -1.30559062         -2.41468659         11.52000000
          0.47239405          0.88138749         -0.59283291         -1.10610065         -1.29674329         -2.41944932         11.53000000
          0.46916471          0.88311071         -0.58878023         -1.10826322         -1.28787859         -2.42417963         11.54000000
          0.46592908          0.88482210         -0.58471967         -1.11041093         -1.27899664         -2.42887747         11.55000000
          0.46268720          0.88652163         -0.58065127         -1.11254377         -1.27009754         -2.43354276         11.56000000
          0.45943913          0.88820929         -0.57657509         -1.11466170         -1.26118144         -2.43817545         11.57000000
          0.45618490          0.88988504         -0.57249118         -1.11676469         -1.25224843         -2.44277547         11.58000000
          0.45292456          0.89154887         -0.56839961         -1.11885273         -1.24329864         -2.44734277         11.59000000
          0.44965816          0.89320076         -0.56430042         -1.12092577         -1.23433220         -2.45187727         11.60000000
          0.44638572          0.89484068         -0.56019367         -1.12298380         -1.22534922         -2.45637892         11.61000000
          0.44310731          0.89646861         -0.55607942         -1.12502677         -1.21634982         -2.46084766         11.62000000
          0.43982296          0.89808453         -0.55195771         -1.12705468         -1.20733413         -2.46528343         11.63000000
          0.43653272          0.89968842         -0.54782861         -1.12906749         -1.19830226         -2.46968617         11.64000000
          0.43323663          0.90128025         -0.54369217         -1.13106516         -1.18925433         -2.47405582         11.65000000
          0.42993473          0.90286000         -0.53954844         -1.13304769         -1.18019048         -2.47839233         11.66000000
          0.42662707          0.90442766         -0.53539749         -1.13501503         -1.17111080         -2.48269562         11.67000000
          0.42331370          0.90598321         -0.53123936         -1.13696717         -1.16201544         -2.48696566         11.68000000
          0.41999466          0.90752661         -0.52707411         -1.13890407         -1.15290451         -2.49120237         11.69000000
          0.41666999          0.90905786         -0.52290181         -1.14082571         -1.14377813         -2.49540571         11.70000000
          0.41333973          0.91057692         -0.51872249         -1.14273207         -1.13463643         -2.49957561         11.71000000
          0.41000394          0.91208379         -0.51453623         -1.14462312         -1.12547953         -2.50371202         11.72000000
          0.40666265          0.91357843         -0.51034307         -1.14649883         -1.11630754         -2.50781489         11.73000000
          0.40331592          0.91506083         -0.50614308         -1.14835918         -1.10712060         -2.51188415         11.74000000
          0.39996378          0.91653098         -0.50193630         -1.15020415         -1.09791883         -2.51591976         11.75000000
